-----------------------------------------------------------------------------------------------------------------------------
    Wl / nm   log_gf   A-Value  Element E_lower_lev. E_lower_lev.   J   Config.    E_upper_lev. E_upper_lev.   J   Config.
vac<200nm<air           / 1/s   (Name)    / cm^(-1)      / eV     lower lower        / cm^(-1)      / eV     upper upper
-----------------------------------------------------------------------------------------------------------------------------
   320.0366   -3.190 8.404e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     124381.160    15.421298   2.0 8p   [1+
   320.0863   -4.100 1.723e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     124376.310    15.420697   1.0 8p   [1+
   320.1120   -3.860 2.993e+04 Ar I       94553.665    11.723160   0.0 4s' *[0+     125783.710    15.595192   1.0 8p'  [1+
   320.1775   -3.580 5.701e+04 Ar I       94553.665    11.723160   0.0 4s' *[0+     125777.320    15.594400   1.0 8p'  [0+
   320.2854   -3.570 3.498e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     124356.890    15.418289   2.0 8p   [2+
   320.3662   -2.870 1.252e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     124349.020    15.417313   3.0 8p   [2+
   320.7500   -3.350 9.648e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     124311.680    15.412684   1.0 8p   [0+
   321.1989   -3.650 1.447e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     126524.190    15.687000   0.0 9p'  [0+
   322.4958   -4.290 3.287e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124749.805    15.467004   0.0 7p'  [0+
   323.4491   -3.430 4.735e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124658.440    15.455677   2.0 7p'  [1+
   323.5275   -4.200 1.339e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124650.950    15.454748   1.0 7p'  [0+
   323.6061   -3.830 3.138e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124643.450    15.453818   1.0 7p'  [1+
   325.7584   -3.920 7.552e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124439.340    15.428512   0.0 8p   [0+
   326.3772   -3.670 2.676e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124381.160    15.421298   2.0 8p   [1+
   326.4289   -3.530 6.154e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124376.310    15.420697   1.0 8p   [1+
   326.6360   -3.400 4.975e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124356.890    15.418289   2.0 8p   [2+
   327.1193   -4.120 1.575e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     124311.680    15.412684   1.0 8p   [0+
   328.5100   -3.890 7.958e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125831.530    15.601121   0.0 8p'  [0+
   328.9379   -3.190 7.956e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125791.950    15.596214   2.0 8p'  [1+
   329.0271   -3.580 5.399e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125783.710    15.595192   1.0 8p'  [1+
   329.0963   -3.890 2.643e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125777.320    15.594400   1.0 8p'  [0+
   331.9344   -2.730 2.253e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     123261.525    15.282481   2.0 7p   [1+
   332.0074   -3.690 4.116e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     123254.910    15.281661   1.0 7p   [1+
   332.1603   -3.140 1.459e+05 Ar I       94553.665    11.723160   0.0 4s' *[0+     124650.950    15.454748   1.0 7p'  [0+
   332.2431   -3.410 7.831e+04 Ar I       94553.665    11.723160   0.0 4s' *[0+     124643.450    15.453818   1.0 7p'  [1+
   332.3851   -3.330 5.644e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     123220.690    15.277418   2.0 7p   [2+
   332.5500   -2.470 2.918e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     123205.780    15.275570   3.0 7p   [2+
   332.9250   -2.940 2.302e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     123171.920    15.271372   1.0 7p   [0+
   336.3469   -4.250 3.314e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125122.500    15.513213   0.0 9p   [0+
   336.8837   -3.990 1.202e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125075.140    15.507341   2.0 9p   [1+
   336.9122   -3.860 2.702e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125072.630    15.507030   1.0 9p   [1+
   337.0584   -3.650 2.627e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     125059.760    15.505434   2.0 9p   [2+
   337.2887   -4.310 9.566e+03 Ar I       95399.828    11.828071   1.0 4s' *[0+     125039.510    15.502923   1.0 9p   [0+
   337.3483   -3.480 1.940e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     123385.044    15.297796   0.0 7p   [0+
   338.7603   -3.400 4.625e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     123261.525    15.282481   2.0 7p   [1+
   338.8362   -3.100 1.537e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     123254.910    15.281661   1.0 7p   [1+
   338.9858   -4.790 1.882e+03 Ar I       93143.760    11.548354   2.0 4s  *[1+     122635.054    15.204809   2.0 6p'  [1+
   339.2297   -2.910 1.425e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     123220.690    15.277418   2.0 7p   [2+
   339.2782   -4.950 2.166e+03 Ar I       93143.760    11.548354   2.0 4s  *[1+     122609.637    15.201657   1.0 6p'  [1+
   339.7920   -3.690 3.929e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     123171.920    15.271372   1.0 7p   [0+
   340.6180   -3.450 2.039e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     124749.805    15.467004   0.0 7p'  [0+
   341.6817   -2.780 1.895e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     124658.440    15.455677   2.0 7p'  [1+
   341.7692   -3.470 6.446e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     124650.950    15.454748   1.0 7p'  [0+
   341.8569   -3.160 1.315e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     124643.450    15.453818   1.0 7p'  [1+
   344.2546   -3.960 6.168e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     122790.547    15.224087   0.0 6p'  [0+
   344.2597   -4.370 2.399e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     124439.340    15.428512   0.0 8p   [0+
   344.9509   -4.160 7.752e+03 Ar I       95399.828    11.828071   1.0 4s' *[0+     124381.160    15.421298   2.0 8p   [1+
   345.0086   -3.940 2.143e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     124376.310    15.420697   1.0 8p   [1+
   345.2400   -3.810 1.732e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     124356.890    15.418289   2.0 8p   [2+
   345.7799   -4.810 2.878e+03 Ar I       95399.828    11.828071   1.0 4s' *[0+     124311.680    15.412684   1.0 8p   [0+
   346.1078   -3.050 9.919e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     122635.054    15.204809   2.0 6p'  [1+
   346.4127   -3.500 5.856e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     122609.637    15.201657   1.0 6p'  [1+
   346.5137   -3.850 2.614e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     122601.225    15.200614   1.0 6p'  [0+
   355.4306   -2.370 4.502e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     121270.617    15.035640   2.0 6p   [1+
   355.6007   -3.280 9.222e+04 Ar I       93143.760    11.548354   2.0 4s  *[1+     121257.161    15.033972   1.0 6p   [1+
   356.3286   -3.020 1.671e+05 Ar I       94553.665    11.723160   0.0 4s' *[0+     122609.637    15.201657   1.0 6p'  [1+
   356.4293   -2.820 1.588e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     121191.805    15.025869   2.0 6p   [2+
   356.4355   -2.730 3.257e+05 Ar I       94553.665    11.723160   0.0 4s' *[0+     122601.225    15.200614   1.0 6p'  [0+
   356.7656   -2.080 6.223e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     121165.367    15.022591   3.0 6p   [2+
   357.2295   -4.050 4.656e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     123385.044    15.297796   0.0 7p   [0+
   358.0002   -2.550 4.886e+05 Ar I       93143.760    11.548354   2.0 4s  *[1+     121068.736    15.010610   1.0 6p   [0+
   358.8133   -3.940 1.189e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     123261.525    15.282481   2.0 7p   [1+
   358.8985   -3.570 4.643e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     123254.910    15.281661   1.0 7p   [1+
   359.3400   -3.370 4.405e+04 Ar I       95399.828    11.828071   1.0 4s' *[0+     123220.690    15.277418   2.0 7p   [2+
   359.9710   -4.480 5.678e+03 Ar I       95399.828    11.828071   1.0 4s' *[0+     123171.920    15.271372   1.0 7p   [0+
   360.6522   -3.070 4.362e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     121470.238    15.060390   0.0 6p   [0+
   363.2683   -2.930 1.187e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     121270.617    15.035640   2.0 6p   [1+
   363.4460   -2.700 3.356e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     121257.161    15.033972   1.0 6p   [1+
   364.3116   -2.540 2.897e+05 Ar I       93750.598    11.623593   1.0 4s  *[1+     121191.805    15.025869   2.0 6p   [2+
   364.9832   -3.040 4.564e+05 Ar I       95399.828    11.828071   1.0 4s' *[0+     122790.547    15.224087   0.0 6p'  [0+
   365.9529   -3.280 8.708e+04 Ar I       93750.598    11.623593   1.0 4s  *[1+     121068.736    15.010610   1.0 6p   [0+
